timestamp,remote_timestamp,observed_offset,estimated_offset,round_trip_time
232518985,1567042811360951,-1567042578845046,-1567042578843792,6136
232620739,1567042811461107,-1567042578842997,-1567042578843789,5236
232723850,1567042811563965,-1567042578844317,-1567042578843789,8383
232819200,1567042811661803,-1567042578844533,-1567042578843790,3838
232919736,1567042811760688,-1567042578844545,-1567042578843791,7164
233017817,1567042811859536,-1567042578844315,-1567042578843792,5171
233123530,1567042811961815,-1567042578842176,-1567042578843785,7760
233219829,1567042812059200,-1567042578843359,-1567042578843783,7955
233319863,1567042812161655,-1567042578845607,-1567042578843787,7606
233416715,1567042812256979,-1567042578842354,-1567042578843782,4153
233516114,1567042812358830,-1567042578844688,-1567042578843783,3920
233620258,1567042812459455,-1567042578842911,-1567042578843779,7398
233721705,1567042812561021,-1567042578843812,-1567042578843778,8970
233818702,1567042812657171,-1567042578841628,-1567042578843771,6297
233920708,1567042812760732,-1567042578843800,-1567042578843770,7530
234015882,1567042812857643,-1567042578843579,-1567042578843768,3614
234116012,1567042812958340,-1567042578844354,-1567042578843769,4031
234215872,1567042813057756,-1567042578843511,-1567042578843767,3233
234316194,1567042813157710,-1567042578843555,-1567042578843765,4054
234416713,1567042813256382,-1567042578842484,-1567042578843760,5609
234520718,1567042813360795,-1567042578843866,-1567042578843759,7557
234618778,1567042813460218,-1567042578844240,-1567042578843759,5578
234724831,1567042813563735,-1567042578844543,-1567042578843759,11273
234816803,1567042813658430,-1567042578844326,-1567042578843760,5376
234920540,1567042813761412,-1567042578844383,-1567042578843760,7001
235016781,1567042813858478,-1567042578844337,-1567042578843761,5252
235121715,1567042813961238,-1567042578843660,-1567042578843759,8247
235220909,1567042814060769,-1567042578843566,-1567042578843758,7393
235320633,1567042814161794,-1567042578844908,-1567042578843760,7472
235418706,1567042814258649,-1567042578843227,-1567042578843757,6547
235525713,1567042814361716,-1567042578841662,-1567042578843757,11313
235617418,1567042814460613,-1567042578844670,-1567042578843759,2841
235723017,1567042814562156,-1567042578844621,-1567042578843759,10878
235821729,1567042814660564,-1567042578842429,-1567042578843753,7164
235921748,1567042814761312,-1567042578843486,-1567042578843751,7818
236015835,1567042814855766,-1567042578842568,-1567042578843747,5247
236119847,1567042814961338,-1567042578844476,-1567042578843748,5943
236221459,1567042815060732,-1567042578842832,-1567042578843744,7097
236319712,1567042815159502,-1567042578843902,-1567042578843743,8202
236421748,1567042815260213,-1567042578842430,-1567042578843738,7908
236521715,1567042815361146,-1567042578844671,-1567042578843738,10474
236617351,1567042815458934,-1567042578844069,-1567042578843737,4949
236720711,1567042815560292,-1567042578844171,-1567042578843737,9158
236818707,1567042815658446,-1567042578843370,-1567042578843735,7238
236916703,1567042815757263,-1567042578843368,-1567042578843732,5593
237016700,1567042815855732,-1567042578842160,-1567042578843726,6232
237116703,1567042815957271,-1567042578843362,-1567042578843724,5567
237219767,1567042816059721,-1567042578843705,-1567042578843722,7479
237316727,1567042816157437,-1567042578843534,-1567042578843720,5626
237416898,1567042816258336,-1567042578844131,-1567042578843720,5364
237514247,1567042816357439,-1567042578844713,-1567042578843722,3021
237618704,1567042816459165,-1567042578843723,-1567042578843721,6501
237720705,1567042816560239,-1567042578844097,-1567042578843721,9104
237818792,1567042816658432,-1567042578843304,-1567042578843718,7294
237915849,1567042816757642,-1567042578844035,-1567042578843718,4453
238018754,1567042816858315,-1567042578843236,-1567042578843715,7329
238117762,1567042816960059,-1567042578845221,-1567042578843718,5826
238219830,1567042817059865,-1567042578843690,-1567042578843717,7288
238321760,1567042817161143,-1567042578843503,-1567042578843715,8219
238419847,1567042817259654,-1567042578843160,-1567042578843712,6684
238519193,1567042817361638,-1567042578845604,-1567042578843716,6296
238617795,1567042817459335,-1567042578844673,-1567042578843717,6232
238720798,1567042817562836,-1567042578846259,-1567042578843724,8410
238819833,1567042817659561,-1567042578843092,-1567042578843720,6706
238919448,1567042817760723,-1567042578844420,-1567042578843721,6267
239015889,1567042817859100,-1567042578845064,-1567042578843724,3685
239120698,1567042817960049,-1567042578843651,-1567042578843722,8578
239217723,1567042818056933,-1567042578842007,-1567042578843716,5567
239315871,1567042818158283,-1567042578844195,-1567042578843716,3544
239417769,1567042818256871,-1567042578841829,-1567042578843709,5426
239518796,1567042818360898,-1567042578845101,-1567042578843712,5967
239617710,1567042818456454,-1567042578841569,-1567042578843704,5625
239720087,1567042818562613,-1567042578846006,-1567042578843710,6938
239816284,1567042818659186,-1567042578844588,-1567042578843711,3345
239920715,1567042818760166,-1567042578843401,-1567042578843709,7879
240016718,1567042818856347,-1567042578842008,-1567042578843702,4728
240120017,1567042818959232,-1567042578842920,-1567042578843699,7383
240218705,1567042819059166,-1567042578843719,-1567042578843698,6489
240322713,1567042819161590,-1567042578843401,-1567042578843696,9026
240417066,1567042819259350,-1567042578844111,-1567042578843696,3627
240520706,1567042819359267,-1567042578842437,-1567042578843691,7730
240617165,1567042819459690,-1567042578844518,-1567042578843692,3964
240722706,1567042819561780,-1567042578843719,-1567042578843691,9268
240818722,1567042819659436,-1567042578843589,-1567042578843689,5728
240922707,1567042819761565,-1567042578843433,-1567042578843687,9128
241018705,1567042819859310,-1567042578843492,-1567042578843686,5752
241120768,1567042819959186,-1567042578842315,-1567042578843680,7772
241216997,1567042820059849,-1567042578844790,-1567042578843682,3854
241319811,1567042820161177,-1567042578844163,-1567042578843683,5572
241417751,1567042820259836,-1567042578843787,-1567042578843682,3382
241521711,1567042820361749,-1567042578843684,-1567042578843680,7267
241617709,1567042820457684,-1567042578843179,-1567042578843678,6384
241722226,1567042820561816,-1567042578843707,-1567042578843676,7295
241817674,1567042820659776,-1567042578843964,-1567042578843676,3701
241921663,1567042820761391,-1567042578843174,-1567042578843673,6870
242017752,1567042820859675,-1567042578843939,-1567042578843673,4006
242121843,1567042820960934,-1567042578842937,-1567042578843669,7669
242217823,1567042821059675,-1567042578843866,-1567042578843669,4001
242319819,1567042821161154,-1567042578844160,-1567042578843669,5533
242419719,1567042821259663,-1567042578842932,-1567042578843665,5953
242519736,1567042821359550,-1567042578843496,-1567042578843664,7343
242614810,1567042821456391,-1567042578843401,-1567042578843662,3612
242722280,1567042821561861,-1567042578843191,-1567042578843659,7199
242818521,1567042821660918,-1567042578844372,-1567042578843660,3928
242916711,1567042821756489,-1567042578842842,-1567042578843656,6105
243014499,1567042821855664,-1567042578843090,-1567042578843653,3693
243119736,1567042821959990,-1567042578843962,-1567042578843653,7394
243215762,1567042822055888,-1567042578842716,-1567042578843649,5158
243318244,1567042822160124,-1567042578844812,-1567042578843651,5842
243415908,1567042822257695,-1567042578844161,-1567042578843651,4444
243519732,1567042822359970,-1567042578843938,-1567042578843651,7379
243614160,1567042822455788,-1567042578843137,-1567042578843648,2997
243719733,1567042822559318,-1567042578843879,-1567042578843647,8566
243816730,1567042822658533,-1567042578844071,-1567042578843647,4514
243920736,1567042822760772,-1567042578843745,-1567042578843646,7396
244020730,1567042822860084,-1567042578842107,-1567042578843640,5484
244121742,1567042822961200,-1567042578842572,-1567042578843636,6198
244219742,1567042823059377,-1567042578843334,-1567042578843634,7375
244319148,1567042823161443,-1567042578843966,-1567042578843633,3321
244417745,1567042823257989,-1567042578843337,-1567042578843631,6164
244523199,1567042823362230,-1567042578842702,-1567042578843627,7312
244619253,1567042823460238,-1567042578843009,-1567042578843624,4026
244719146,1567042823561717,-1567042578846022,-1567042578843630,6878
244819739,1567042823659162,-1567042578842652,-1567042578843625,6436
244919758,1567042823759754,-1567042578843723,-1567042578843624,7423
245017777,1567042823856739,-1567042578841697,-1567042578843617,5445
245116040,1567042823957360,-1567042578843306,-1567042578843615,3950
245220152,1567042824059461,-1567042578843065,-1567042578843613,7490
245318729,1567042824160203,-1567042578844337,-1567042578843614,5705
245420171,1567042824259810,-1567042578843587,-1567042578843612,7875
245519879,1567042824359922,-1567042578843580,-1567042578843611,7053
245618762,1567042824458641,-1567042578843113,-1567042578843608,6447
245723993,1567042824563200,-1567042578844624,-1567042578843608,10829
245818732,1567042824658693,-1567042578843169,-1567042578843606,6393
245916103,1567042824757694,-1567042578843541,-1567042578843604,3879
246021012,1567042824859666,-1567042578842445,-1567042578843600,7560
246118737,1567042824960905,-1567042578844862,-1567042578843602,5364
246220842,1567042825060282,-1567042578843130,-1567042578843600,7359
246320899,1567042825160920,-1567042578843984,-1567042578843600,7636
246420723,1567042825259879,-1567042578842695,-1567042578843596,7054
246520767,1567042825360800,-1567042578843588,-1567042578843594,7089
246620667,1567042825459854,-1567042578842646,-1567042578843590,6893
246722757,1567042825563379,-1567042578844953,-1567042578843593,8638
246817702,1567042825657871,-1567042578843312,-1567042578843591,6264
246918740,1567042825760803,-1567042578844778,-1567042578843593,5407
247018712,1567042825857560,-1567042578842541,-1567042578843589,7363
247121364,1567042825960754,-1567042578843173,-1567042578843586,7544
247218715,1567042826058581,-1567042578843102,-1567042578843584,6445
247317725,1567042826156999,-1567042578842554,-1567042578843579,6532
247418719,1567042826257987,-1567042578842565,-1567042578843575,6563
247519715,1567042826360717,-1567042578843960,-1567042578843575,5897
247619719,1567042826460525,-1567042578843366,-1567042578843573,5098
247721700,1567042826561219,-1567042578843266,-1567042578843571,7470
247817346,1567042826659763,-1567042578844148,-1567042578843571,3440
247921718,1567042826760812,-1567042578842984,-1567042578843568,7744
248018718,1567042826858019,-1567042578842563,-1567042578843564,6497
248121717,1567042826960973,-1567042578842933,-1567042578843561,7322
248217365,1567042827059902,-1567042578844099,-1567042578843561,3102
248319705,1567042827160819,-1567042578844064,-1567042578843561,5876
248421659,1567042827260860,-1567042578842838,-1567042578843558,7251
248515901,1567042827357224,-1567042578843676,-1567042578843557,4673
248618706,1567042827458639,-1567042578843205,-1567042578843554,6518
248719759,1567042827559301,-1567042578843840,-1567042578843554,8574
248815826,1567042827655190,-1567042578842049,-1567042578843548,5349
248918404,1567042827757432,-1567042578842573,-1567042578843544,7067
249015929,1567042827855123,-1567042578841971,-1567042578843538,5531
249114419,1567042827956792,-1567042578844007,-1567042578843538,3246
249214642,1567042828055615,-1567042578843095,-1567042578843536,4220
249318571,1567042828159868,-1567042578844446,-1567042578843537,6277
249419747,1567042828259243,-1567042578842115,-1567042578843532,5217
249522217,1567042828361006,-1567042578843769,-1567042578843531,9853
249621749,1567042828461108,-1567042578844169,-1567042578843532,9599
249723750,1567042828562418,-1567042578842765,-1567042578843528,8163
249815179,1567042828657649,-1567042578844339,-1567042578843530,3717
249920708,1567042828760028,-1567042578843398,-1567042578843528,8134
250017790,1567042828859115,-1567042578844566,-1567042578843530,6448
250120701,1567042828960033,-1567042578843437,-1567042578843529,8189
250217738,1567042829059265,-1567042578844307,-1567042578843530,5538
250319386,1567042829160050,-1567042578844215,-1567042578843531,7081
250423227,1567042829261876,-1567042578843923,-1567042578843531,10542
250523083,1567042829362229,-1567042578843046,-1567042578843528,7778
250615962,1567042829458287,-1567042578844631,-1567042578843531,4591
250720750,1567042829560853,-1567042578843966,-1567042578843531,7702
250816221,1567042829656232,-1567042578842130,-1567042578843526,4217
250920702,1567042829759913,-1567042578843259,-1567042578843524,8075
251016204,1567042829858422,-1567042578844231,-1567042578843525,4007
251117834,1567042829957628,-1567042578842603,-1567042578843521,5589
251219874,1567042830059141,-1567042578843091,-1567042578843518,7624
251315854,1567042830157926,-1567042578843750,-1567042578843518,3336
251416130,1567042830256328,-1567042578842262,-1567042578843513,4106
251515924,1567042830358261,-1567042578843989,-1567042578843513,3283
251617723,1567042830457382,-1567042578842519,-1567042578843509,5692
251723736,1567042830563028,-1567042578844613,-1567042578843509,10632
251816348,1567042830656636,-1567042578842463,-1567042578843504,4321
251922705,1567042830761441,-1567042578843344,-1567042578843503,9192
252020728,1567042830861276,-1567042578844207,-1567042578843503,7299
252122706,1567042830961458,-1567042578843046,-1567042578843501,8564
